EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,Gyro_1,Gyro_2,Gyro_3,Accel_1,Accel_2,Accel_3,Word_Signed
5,6,39,17,43,19,22,15,8,8,5,8.28,-7.87,43,w
5,7,38,21,49,23,29,17,8,8,5,5.64,-5.74,42.3,w
5,7,33,21,50,25,30,17,8,8,5,3.34,-6.66,39.9,w
7,7,33,21,50,28,37,18,8,9,5,-0.156,-5.78,40.4,w
7,7,30,28,56,29,37,19,8,9,5,-3.5,-2.01,38.3,w
9,5,26,25,49,25,41,18,8,9,5,-5.12,-1.15,37.3,w
7,9,32,21,42,21,36,21,8,10,5,-7.54,-0.273,37.4,w
8,8,27,19,35,21,39,18,8,10,4,-6.05,-0.82,38.7,w
7,8,31,20,25,17,34,16,8,10,4,-6.58,0.625,39.4,w
7,8,30,15,19,12,28,13,8,10,4,-5.64,-3.95,39.2,w
8,7,23,16,20,10,24,11,8,10,4,-4.36,-3.89,38.9,w
7,7,24,16,20,6,17,11,8,10,4,-4.36,-3.89,38.9,w
6,7,22,9,12,6,15,9,8,10,4,-4.36,-3.89,38.9,w
4,7,21,12,13,6,11,7,8,10,4,-4.36,-3.89,38.9,w
5,5,17,12,9,6,11,4,8,10,4,-4.36,-3.89,38.9,w
6,5,15,12,10,5,7,3,8,10,4,-4.36,-3.89,38.9,w
6,7,12,11,8,5,7,7,8,10,4,-4.36,-3.89,38.9,w
6,9,22,13,8,5,3,8,8,10,4,-4.36,-3.89,38.9,w
5,9,28,11,6,5,3,11,8,7,2,9.96,-5.2,41.7,w
5,10,26,12,6,5,3,12,8,7,2,11.4,-9.98,41.4,w
7,10,26,13,7,5,3,12,8,7,1,10.9,-5.88,40.1,w
8,11,25,9,5,6,6,15,8,7,1,23.3,2.68,44.6,w
7,10,22,9,5,6,11,18,8,7,1,4.32,-3.4,41.4,w
7,11,21,8,5,6,13,19,8,7,1,9.71,-11.6,40.3,w
8,8,20,8,5,9,13,15,8,7,1,8.36,-0.898,42.2,w
8,6,10,6,5,9,16,15,8,7,1,11.3,-5.21,41.3,w
10,7,4,5,4,8,16,12,8,7,1,10,-5.33,40.7,w
10,6,3,4,3,8,17,12,8,7,1,10.2,-5.14,40.5,w
8,5,2,3,2,9,18,12,8,7,1,10.5,-5.29,39.5,w
7,4,2,2,2,8,15,9,8,7,1,10.7,-4.73,40.3,w
7,4,1,1,1,9,10,7,8,7,1,10.1,-5.14,40.9,w
8,4,2,1,1,9,8,6,8,7,1,10.5,-4.61,41,w
8,4,2,1,1,8,8,7,8,7,1,10.6,-4.94,41,w
7,4,2,2,1,9,7,7,8,7,1,10.8,-4.3,40.7,w
5,3,2,2,1,8,8,8,8,7,1,10.7,-4.18,40.4,w
6,2,2,2,1,8,7,6,8,7,1,10.5,-4.73,40.6,w
7,2,2,1,1,7,7,9,8,7,1,10.2,-4.12,40.6,w
6,2,1,2,1,7,7,10,8,7,1,10.6,-4.28,40.5,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,1,11,-15.4,37.9,w
3,3,3,3,3,3,3,3,7,7,1,11,-15.4,37.9,w
3,3,3,3,3,3,3,3,7,7,1,11,-15.4,37.9,w
3,3,3,3,3,3,3,3,7,7,1,11,-15.4,37.9,w
4,9,26,6,2,1,4,9,7,7,1,11,-15.4,37.9,w
3,9,25,8,3,2,4,9,7,7,1,11,-15.4,37.9,w
4,9,28,9,5,4,3,9,7,7,2,12.8,-17.9,37.5,w
4,8,26,10,5,4,3,8,7,7,2,17.4,-22.9,41.7,w
4,8,24,10,5,4,3,7,7,7,2,8.81,-21.1,40.8,w
4,8,20,9,6,4,4,7,8,7,2,6.04,-20.8,42.6,w
5,7,19,10,7,5,5,9,8,8,2,0.645,-14.7,42.1,w
4,8,20,10,7,5,4,11,8,8,2,0.879,-13.8,40.1,w
4,6,24,11,6,5,5,10,8,8,2,0.0391,-11.3,39.5,w
4,5,23,12,8,4,5,9,8,8,3,0.0586,-7.93,38.3,w
4,4,19,12,8,3,6,8,8,8,3,0.352,-6.91,37.6,w
4,5,19,11,7,4,9,8,8,8,3,3.38,-6.86,37.1,w
6,5,19,15,8,4,9,10,8,8,3,6.33,-6.78,37.2,w
8,6,15,14,8,4,11,17,8,8,3,9.96,-5.92,37.9,w
8,7,19,14,7,4,15,16,8,8,3,11.2,-3.52,38.7,w
16,8,19,15,7,4,23,22,8,7,3,14.7,-5.88,39.7,w
15,8,14,15,9,7,28,27,8,7,4,13.1,-2.71,40.7,w
17,10,12,14,9,7,34,30,8,7,4,14,-1.39,41.1,w
18,9,14,11,10,8,40,31,8,7,4,13.9,-5.35,41.9,w
18,10,14,12,12,8,40,34,8,7,4,11.9,-3.24,41.4,w
19,10,16,8,12,9,43,34,8,7,4,12,-3.38,41.1,w
18,10,23,9,11,9,45,35,8,7,5,9.22,-5.49,41.8,w
17,11,19,10,11,9,44,37,8,7,5,10.4,-3.32,41.7,w
11,8,20,8,14,11,42,31,8,7,5,8.98,-5.8,42,w
13,8,20,11,15,12,39,27,8,7,5,10.9,-3.87,42.4,w
12,7,22,14,20,13,36,24,8,7,5,11.2,-6.05,42.4,w
12,7,21,14,22,14,30,23,8,8,5,7.15,-3.44,40.5,w
12,7,21,19,28,18,29,22,8,8,5,3.71,-2.85,40.5,w
9,11,18,20,27,18,28,22,8,9,5,0.625,-2.25,40.3,w
9,9,14,22,28,18,24,12,8,9,5,-3.34,-0.703,38.4,w
8,9,15,22,29,17,19,10,8,9,5,-4.96,-0.762,37.2,w
10,11,18,25,29,17,14,7,9,10,5,-10.9,2.13,37.8,w
10,11,25,22,26,12,13,9,9,10,5,-7.32,0.332,37.7,w
13,11,29,19,20,11,13,10,9,10,4,-11.9,5.74,38.1,w
11,11,27,20,17,10,15,9,9,10,4,-12.2,-0.586,39.6,w
11,11,29,13,9,5,17,8,9,10,4,-13.5,0.879,37.5,w
12,7,29,13,11,6,16,10,9,10,4,-5.76,-2.77,38.6,w
15,7,31,12,11,6,18,11,8,9,4,-3.03,-5.1,39.2,w
16,7,34,11,10,6,18,15,8,9,4,-4.08,-4.28,40.7,w
12,5,33,10,7,5,20,18,8,9,4,4.32,-8.55,43.5,w
12,6,27,9,7,5,23,16,8,8,4,3.63,-3.91,42.3,w
8,6,23,9,10,6,22,21,8,8,4,8.05,-5.53,43.7,w
8,5,24,11,9,5,25,24,8,8,4,8.16,-2.73,43,w
8,5,30,13,8,5,23,23,8,7,4,9.26,-3.34,42.1,w
7,5,29,14,7,6,30,24,8,7,4,9.82,-3.75,43.4,w
4,7,25,13,6,6,29,23,8,7,4,11.4,-5.12,42,w
3,8,22,12,5,6,32,21,8,7,4,10.9,-5.2,42.3,w
3,10,24,10,6,6,36,20,8,7,5,11.3,-3.18,41.7,w
3,8,23,12,6,7,39,20,8,7,5,12,-5.21,42.1,w
3,9,23,9,6,6,38,18,8,7,5,13.1,-6.7,42.1,w
3,9,23,12,9,9,36,16,8,7,5,9.61,-6.45,43.1,w
3,8,17,13,10,8,38,20,8,7,5,11.7,-7.05,43.6,w
4,8,20,17,12,10,30,18,8,7,5,8.63,-7.97,42.2,w
5,7,23,22,13,12,36,20,8,8,5,8.24,-5.8,41,w
4,8,23,28,29,20,38,21,8,8,5,3.09,-4.32,40.2,w
4,6,21,30,33,20,34,20,8,9,5,0.977,-4.28,40.8,w
5,7,24,38,38,23,30,20,8,9,5,-1.84,-3.3,39.1,w
5,6,22,38,43,26,34,19,8,9,5,-4.63,-2.19,40.1,w
5,7,23,34,40,24,34,17,8,9,5,-4.86,-0.723,37.7,w
6,7,25,30,41,24,34,13,8,10,5,-3.71,-1.52,38.8,w
5,9,23,25,40,21,35,12,9,10,5,-5.25,0.547,37.7,w
5,9,19,20,39,19,27,9,9,10,4,-8.09,-0.605,38.3,w
4,8,21,14,23,10,24,7,9,10,4,-5.29,0.938,36,w
4,9,22,12,19,10,23,7,8,10,4,-5,-2.97,39.5,w
4,11,17,7,13,6,19,6,8,9,3,-2.87,-4.55,41.6,w
5,12,16,9,5,3,13,5,8,9,3,-1.93,-3.18,43.1,w
5,12,18,10,6,3,10,5,8,9,3,-1.93,-3.18,43.1,w
5,12,15,9,4,3,6,6,8,9,3,-1.93,-3.18,43.1,w
5,11,16,12,3,3,4,8,8,9,3,-1.93,-3.18,43.1,w
5,12,15,12,4,3,5,8,8,9,3,-1.93,-3.18,43.1,w
6,12,18,13,4,3,4,7,8,9,3,-1.93,-3.18,43.1,w
7,12,15,13,4,2,3,8,8,9,3,-1.93,-3.18,43.1,w
7,10,17,9,3,3,6,11,8,9,3,-1.93,-3.18,43.1,w
7,12,21,8,4,3,9,16,8,7,2,11.1,-9.86,40,w
6,10,16,7,2,3,13,18,8,7,1,13.9,-20.7,42.5,w
7,10,17,6,2,6,13,22,8,7,1,-0.313,-10.5,42,w
8,9,16,4,2,6,13,23,8,7,1,15.3,-5.27,40.6,w
8,8,16,3,1,6,16,25,8,7,1,9.45,-4.12,40.6,w
7,7,11,2,2,6,16,26,8,7,1,11,-8.13,40.7,w
10,6,11,2,2,9,16,25,8,7,1,9.8,-7.48,39.5,w
9,5,8,2,1,10,18,23,8,7,1,10.5,-6.25,39.6,w
9,3,5,1,1,9,16,19,8,7,1,10.7,-6.09,40.2,w
8,5,5,1,1,9,15,19,8,7,1,10.1,-5.72,40.4,w
6,5,4,2,1,7,14,17,8,7,1,10.1,-6.8,40.7,w
5,5,3,2,1,8,17,14,8,7,1,10.4,-6.11,40.5,w
5,5,2,1,1,8,15,11,8,7,1,10.5,-6.76,40.4,w
5,6,2,2,1,9,19,11,8,7,1,10.4,-6.74,40,w
1,7,2,1,1,7,20,12,8,7,1,10.3,-6.31,40.2,w
7,7,2,1,1,6,16,12,8,7,1,10.5,-6.33,40.3,w
8,8,2,1,1,7,17,11,8,7,1,10.3,-6.27,40.5,w
11,5,1,1,1,6,14,13,8,7,1,10.4,-6.56,40.3,w
11,5,2,1,1,6,17,11,8,7,1,10.3,-6.29,40,w
12,5,1,1,1,6,14,12,8,7,1,10.3,-6.33,40,w
12,4,1,1,1,7,16,11,8,7,1,10.6,-6.41,40.1,w
18,2,1,1,1,6,12,12,8,7,1,10.1,-6.15,40.5,w
19,2,1,1,1,7,14,10,8,7,1,10.1,-6.37,40.5,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,7,7,1,9.61,-15,37,w
3,3,3,3,3,3,3,3,7,7,1,9.61,-15,37,w
3,3,3,3,3,3,3,3,7,7,1,9.61,-15,37,w
3,3,3,3,3,3,3,3,7,7,1,9.61,-15,37,w
6,4,6,6,1,5,6,14,7,7,1,9.61,-15,37,w
5,3,5,7,1,6,6,16,7,7,1,9.61,-15,37,w
5,3,6,6,1,5,5,16,7,7,1,9.61,-15,37,w
6,3,6,6,1,6,9,22,7,7,1,9.61,-15,37,w
5,2,5,5,1,5,11,23,7,7,1,9.61,-15,37,w
6,2,7,6,1,4,11,23,7,7,1,9.61,-15,37,w
5,3,6,5,1,4,11,21,7,7,1,9.61,-15,37,w
5,3,14,6,1,3,9,20,7,7,1,9.61,-15,37,w
5,4,14,5,2,4,10,19,7,7,1,9.61,-15,37,w
5,6,17,3,2,3,10,15,7,7,1,9.61,-15,37,w
5,6,23,8,6,3,10,16,7,7,1,9.61,-15,37,w
3,6,23,12,6,2,5,9,7,7,1,9.61,-15,37,w
6,5,29,14,7,3,3,8,7,7,1,9.61,-15,37,w
5,7,28,14,7,3,3,7,7,7,1,9.61,-15,37,w
6,6,27,13,7,4,3,7,7,7,1,9.61,-15,37,w
4,6,20,13,7,4,3,5,7,7,1,9.61,-15,37,w
6,5,20,13,7,3,3,7,7,7,1,9.61,-15,37,w
8,6,17,17,11,6,14,8,7,7,1,9.61,-15,37,w
10,8,17,13,8,6,20,5,8,7,3,14.3,-12.9,36.9,w
12,8,22,11,8,6,24,13,8,7,3,11.9,-7.07,38.9,w
10,9,21,10,10,6,26,13,8,7,3,11.9,-7.05,39.5,w
10,8,23,10,10,6,34,18,8,7,4,11.7,-7.48,41,w
12,8,24,13,10,6,38,21,8,7,4,13.8,-2.13,39.6,w
12,9,24,15,10,6,40,22,8,7,4,12.8,-5.23,39.2,w
11,8,25,15,9,6,40,24,8,7,4,13.8,-2.77,40.4,w
8,5,26,14,6,3,42,26,8,7,5,13,-4.79,39.5,w
7,4,20,13,6,4,36,28,8,7,5,13.7,-5.49,40.6,w
7,7,20,12,8,5,36,20,8,7,5,13.3,-7.21,41.2,w
7,9,22,12,6,7,40,29,8,7,5,11.1,-7.95,42,w
8,8,19,14,5,10,34,24,8,7,5,7.91,-6.64,43.6,w
7,8,23,16,8,11,30,21,8,7,5,8.75,-5.47,41.7,w
7,8,24,17,13,14,30,23,8,8,5,5.1,-5.51,41,w
8,8,26,17,17,19,32,19,8,8,5,5.37,-6.09,40.4,w
8,9,25,19,28,27,21,17,8,8,5,2.19,-4.38,39.8,w
7,12,26,22,28,28,23,16,8,9,5,0.508,-3.87,38.9,w
7,9,22,24,35,30,25,18,8,9,5,-3.2,0.391,37.4,w
6,6,16,25,36,28,18,10,8,9,5,-6.64,0.801,36.7,w
4,7,16,22,37,25,17,11,9,9,5,-6.17,2.27,37.9,w
4,7,12,19,37,25,20,11,9,10,5,-10,-0.156,38.5,w
4,7,13,16,35,24,22,8,8,9,4,-5.8,-0.293,38.7,w
5,7,12,17,34,20,18,9,8,9,4,-2.34,-7.64,41.1,w
5,7,12,13,22,11,17,9,8,9,4,-1.02,-5.18,41.3,w
5,5,15,10,21,10,15,10,8,8,4,2.27,-6.72,42.4,w
4,4,20,8,16,7,11,8,8,8,4,6.25,-4.9,42.3,w
4,5,21,7,15,7,13,9,8,8,4,6.25,-4.9,42.3,w
4,5,30,8,15,8,15,14,8,8,4,6.25,-4.9,42.3,w
5,5,31,10,15,8,12,15,8,8,4,6.25,-4.9,42.3,w
7,5,37,11,12,6,11,15,8,8,4,6.25,-4.9,42.3,w
5,5,39,10,12,6,12,15,8,8,4,6.25,-4.9,42.3,w
5,4,39,9,17,6,14,14,8,8,4,6.25,-4.9,42.3,w
5,4,36,10,20,7,13,13,8,7,5,12.6,-6.31,42.5,w
5,5,32,11,24,10,17,16,8,7,5,12.6,-6.31,42.5,w
6,4,33,12,23,14,18,16,8,7,5,12.3,-8.18,43.8,w
5,3,26,12,22,12,22,11,8,7,5,11.4,-9.02,43,w
5,4,29,13,28,17,28,9,8,7,5,7.07,-8.48,43.9,w
4,3,20,12,31,23,27,9,8,8,5,6.21,-7.25,43.4,w
6,3,17,12,29,25,26,11,8,8,5,3.93,-7.15,41.9,w
7,6,18,13,32,25,29,14,8,8,5,2.52,-7.07,40.2,w
7,6,16,15,32,28,30,15,8,9,5,-0.0781,-4.88,40,w
8,6,21,12,29,26,28,18,8,9,5,-2.6,-3.96,38.6,w
8,8,18,12,30,22,28,16,8,10,5,-6.43,-2.3,35.8,w
9,8,16,12,30,23,22,17,8,10,5,-9.28,-1.11,38.8,w
11,10,16,8,20,17,16,17,8,10,4,-4.51,-3.14,37.9,w
11,11,17,8,19,11,16,16,8,9,4,-5.96,-0.195,38.8,w
10,12,17,7,18,10,16,13,8,9,4,-1.74,-4.2,39.4,w
11,11,18,7,11,9,12,10,8,9,4,-3.07,-4.14,41,w
10,11,19,5,8,6,11,10,8,9,3,-2.44,-6.05,41.6,w
10,11,14,6,5,4,7,4,8,9,3,1.23,-5.51,42.1,w
10,9,18,8,6,4,3,4,8,8,3,-1.41,-8.63,42,w
11,11,20,6,5,4,2,4,8,8,3,1.62,-6.46,40.4,w
8,11,22,9,6,3,1,4,8,8,2,2.71,-8.07,42.5,w
9,10,22,8,5,4,1,5,8,8,2,4.77,-10.6,42.1,w
8,10,21,10,6,4,2,10,8,7,2,9.24,-5.02,42.2,w
5,9,24,11,5,4,3,10,8,7,2,13.3,-8.24,41.3,w
6,8,24,10,5,5,4,10,8,7,2,11,-5.29,41.3,w
5,9,26,11,5,9,7,10,8,7,2,23,-27.2,55.1,w
6,9,20,9,4,8,8,11,8,7,2,-3.81,0.137,43.9,w
7,11,19,9,4,8,12,10,8,7,2,17.1,-8.85,39.2,w
11,11,13,6,3,8,14,10,8,7,2,9.84,1.5,39.7,w
10,12,12,6,3,13,16,12,8,7,2,11.8,-3.96,41.5,w
10,10,12,5,2,14,17,9,8,7,2,10.5,-3.75,42.4,w
11,11,7,5,2,15,17,10,8,7,2,9.69,-5.43,41.4,w
16,12,6,5,2,13,17,11,8,7,2,10.6,-3.36,39.1,w
16,12,4,4,1,10,16,10,8,7,2,11.8,-8.01,41.8,w
15,12,4,4,1,11,17,9,8,7,2,9.92,-6,42.1,w
14,9,3,5,1,11,16,10,8,7,2,11.2,-4.82,40.9,w
10,7,3,5,1,11,15,13,8,7,2,11.5,-4.51,41.3,w
9,7,2,5,1,6,20,11,8,7,2,10.9,-4.47,40.8,w
10,7,3,4,1,7,23,9,8,7,2,10.6,-5.7,40.1,w
12,5,3,4,1,10,22,10,8,7,2,11.3,-4.39,39.7,w
7,5,2,3,1,13,26,8,8,7,2,11.2,-5.39,39.7,w
7,5,1,2,1,14,24,9,8,7,2,11.2,-5.84,40,w
7,6,1,2,2,15,23,10,8,7,2,11.2,-5.35,39.9,w
6,5,1,2,1,18,27,11,8,7,2,11.2,-5.31,40.4,w
7,5,2,2,1,17,27,8,8,7,2,11.3,-4.34,40.3,w
9,3,2,2,1,18,29,9,8,7,2,11.1,-5.78,40.1,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,2,8.81,-7.32,40.9,w
3,3,3,3,3,3,3,3,8,7,2,8.59,-7.01,41,w
3,3,3,3,3,3,3,3,8,7,2,9.49,-6.11,41.8,w
3,3,3,3,3,3,3,3,8,7,2,8.85,-5.47,41.2,w
17,4,3,1,1,5,18,14,8,7,2,8.73,-5.45,41.3,w
15,6,3,1,1,5,16,13,8,7,2,9.38,-6.33,40.3,w
14,8,4,1,1,4,13,11,8,7,2,9.88,-6.35,40,w
12,7,5,2,1,3,12,10,8,7,2,10.1,-6.33,40.1,w
11,7,6,3,1,3,6,9,8,7,2,10.1,-7.91,39.6,w
11,8,8,4,1,3,1,8,8,7,2,9.55,-6.93,39.5,w
6,9,8,5,2,3,1,3,8,7,2,10.3,-7.21,40.6,w
4,8,8,6,1,4,1,3,8,7,2,11,-8.71,42.8,w
2,8,10,7,3,3,2,2,8,7,2,13.4,-10.5,45.2,w
2,7,13,10,3,3,1,1,8,7,2,9.57,-12.7,48.5,w
1,5,13,13,4,3,1,1,8,8,2,1.43,-9.79,48,w
1,5,20,14,4,4,1,1,8,8,2,-2.75,-7.95,43.9,w
3,9,21,14,5,4,3,1,8,8,3,-5.16,-8.07,38.8,w
4,11,23,13,5,4,5,5,8,8,3,-5.63,-8.22,37.9,w
4,11,25,12,4,4,7,6,8,8,3,0.117,-2.17,36.1,w
4,10,26,14,4,4,8,6,8,8,3,1.97,-4.34,36.5,w
4,10,25,16,4,4,11,8,8,8,3,13.1,-4.61,36.4,w
6,10,21,16,4,5,14,14,8,8,4,14.6,-6.97,39.2,w
6,10,24,11,4,6,17,19,8,7,4,12.1,-2.19,41.4,w
6,11,16,11,4,6,29,21,8,7,4,13,-4.8,42.3,w
8,7,19,12,7,7,32,23,8,7,4,10.5,-4.77,41.7,w
7,3,18,13,9,8,33,19,8,7,4,12.9,-2.07,42.4,w
10,4,21,16,10,8,34,22,8,7,5,12.9,-5.12,42.3,w
10,4,21,14,10,8,33,23,8,7,5,11.6,-4.59,42,w
11,6,27,13,14,11,29,22,8,7,5,12.5,-3.93,41.3,w
10,6,33,12,20,18,39,22,8,7,5,11.2,-5.74,42.6,w
9,7,31,14,26,18,37,20,8,7,5,11,-4.94,43,w
10,7,32,18,27,19,40,23,8,7,5,11.4,-7.34,43.7,w
6,7,28,17,34,23,37,24,8,8,5,6.82,-4.55,42.4,w
9,8,24,15,39,25,34,24,8,8,5,4.92,-5.55,41.4,w
7,7,20,19,39,29,35,23,8,9,5,0.156,-2.13,39.2,w
10,11,22,19,42,31,43,27,8,9,5,-2.52,-0.195,37.5,w
10,8,19,21,42,28,53,28,8,9,5,-4.96,0.996,36.3,w
10,8,16,22,37,22,45,24,9,10,5,-11.8,4.18,36.3,w
9,8,13,20,31,22,51,27,9,10,5,-6.95,1.76,36.1,w
9,8,12,15,32,20,43,23,9,10,5,-10.2,2.38,36.2,w
9,7,13,15,22,15,46,20,9,10,5,-10,2.87,36.5,w
8,6,13,17,17,12,52,21,9,10,4,-11,-3.3,39.3,w
8,6,20,10,18,9,51,19,8,9,4,-6.13,-2.68,39.3,w
5,4,27,10,16,7,48,16,8,9,4,-2.81,-4.06,40.9,w
4,3,25,8,15,7,42,16,8,8,4,5.45,-6.99,43.4,w
5,3,23,7,13,6,41,14,8,8,4,9.55,-6.45,44.1,w
5,2,23,6,14,5,41,9,8,8,4,11.2,-6.54,44.7,w
6,3,23,7,13,6,35,10,8,7,4,9.82,-5.18,43.7,w
5,3,21,7,14,7,32,12,8,7,4,10.9,-5.1,43.9,w
5,3,23,5,12,7,28,13,8,7,5,11.7,-5.21,43.2,w
5,3,16,6,12,6,29,13,8,7,5,11.6,-4.98,42.7,w
5,2,8,6,13,5,25,15,8,7,5,11.9,-7.21,43.1,w
5,3,10,6,15,9,21,18,8,7,5,13.2,-6.95,43.6,w
5,4,17,6,16,9,18,19,8,7,5,12.4,-7.99,43,w
5,5,17,8,19,11,11,20,8,7,5,9.92,-6.17,42.4,w
5,8,23,15,19,17,12,23,8,8,5,7.91,-8.98,40.7,w
6,8,23,20,22,24,23,23,8,8,5,4.69,-5.72,40.9,w
8,10,23,35,23,35,21,24,8,9,5,0.332,-5.76,40,w
9,10,31,38,21,36,22,29,8,9,5,-3.13,-2.71,39,w
9,10,29,42,27,38,24,26,8,9,5,-6.45,-4.12,38.3,w
9,10,28,42,22,35,24,23,8,10,5,-8.16,-2.23,37,w
8,11,22,42,21,35,28,22,8,10,5,-6.89,-1.64,38,w
8,11,22,41,18,33,29,21,8,10,5,-8.63,-2.05,38.8,w
9,9,19,35,17,26,27,19,8,10,5,-6.66,-2.54,38.8,w
8,11,18,31,13,19,16,17,8,10,4,-7.46,1.76,38.5,w
6,11,17,15,11,7,15,20,8,10,4,-10.3,0.352,40.9,w
6,11,10,13,14,5,10,17,8,9,4,-4.1,-3.32,40,w
8,10,12,10,7,3,7,16,8,9,3,0,-8.93,40.1,w
8,10,11,8,7,2,7,16,8,9,3,-0.508,-3.57,40.5,w
7,8,16,10,7,2,4,13,8,8,3,3.14,-8.3,40.9,w
8,7,16,9,7,2,2,14,8,8,3,6.88,-6.43,39.5,w
7,7,14,8,6,2,3,12,8,8,2,4.71,-6.33,42.1,w
8,6,20,8,7,2,3,12,8,7,2,7.95,-8.03,42.2,w
8,5,22,8,6,2,2,7,8,7,2,9.63,-5.59,42.4,w
11,5,21,8,3,2,8,11,8,7,2,13.2,-8.26,42.6,w
10,6,19,7,4,2,11,15,8,7,2,19.6,-8.71,53.8,w
10,8,21,8,3,3,11,15,8,7,2,-1.97,-1.97,40.9,w
12,8,15,6,3,3,19,14,8,7,2,15.8,-11.5,38.6,w
12,8,17,6,2,4,23,15,8,7,2,7.66,-0.234,42.1,w
13,8,16,5,2,4,23,16,8,7,2,10.8,-5.25,41.8,w
14,7,11,5,1,4,24,17,8,7,2,8.95,-5.37,40.8,w
19,7,14,6,1,5,26,16,8,7,2,9.57,-5.88,39.8,w
15,7,14,4,1,5,21,12,8,7,2,9.43,-5.63,38.7,w
14,6,14,4,1,6,23,8,8,7,2,10,-6.11,38.9,w
16,4,16,5,1,5,25,11,8,7,2,9.59,-6.19,40.4,w
15,4,15,5,1,8,19,15,8,7,2,9.14,-6.5,41.5,w
14,3,15,6,1,7,18,13,8,7,2,9.14,-5.82,42.2,w
12,3,15,5,1,7,24,14,8,7,2,9.3,-6.62,42.4,w
12,2,14,5,1,9,24,13,8,7,2,9.3,-6.8,40.8,w
6,3,10,4,2,8,24,16,8,7,2,9.26,-6.33,40.5,w
8,3,9,4,2,8,23,16,8,7,2,9.18,-6.68,40.1,w
8,4,8,4,2,7,21,15,8,7,2,9.1,-6.6,40.2,w
7,3,4,2,2,6,22,12,8,7,2,9.38,-6.72,40.1,w
6,3,4,3,1,6,21,10,8,7,2,9.3,-6.19,40.5,w
6,3,2,2,1,6,19,10,8,7,2,9.55,-6.35,40.8,w
6,3,2,1,1,6,12,8,8,7,2,9.04,-6.13,40.9,w
6,3,2,1,1,5,16,13,8,7,2,9.28,-5.37,41,w
7,2,1,1,1,5,18,13,8,7,2,9,-6.54,40.5,w
5,2,1,1,1,5,24,12,8,7,2,9.39,-6.11,40.1,w
5,2,1,2,1,4,31,12,8,7,2,9.39,-6.35,40.1,w
0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPACE
3,3,3,3,3,3,3,3,8,7,2,8.71,-9.55,39.4,w
3,3,3,3,3,3,3,3,8,7,2,8.71,-9.55,39.4,w
3,3,3,3,3,3,3,3,8,7,2,8.71,-9.55,39.4,w
3,3,3,3,3,3,3,3,8,7,2,8.71,-9.55,39.4,w
6,1,1,1,2,4,14,21,8,7,2,8.71,-9.55,39.4,w
7,1,0,1,2,4,17,18,8,7,2,8.71,-9.55,39.4,w
8,1,0,1,2,4,15,17,8,7,2,8.71,-9.55,39.4,w
7,1,1,1,2,4,15,17,8,7,2,8.69,-9.67,40.3,w
7,1,1,1,2,5,14,16,8,7,2,8.52,-9.94,40.5,w
6,1,1,2,2,5,17,17,8,7,2,8.75,-10.4,40,w
7,1,1,2,2,5,14,15,8,7,2,8.52,-9.55,40.2,w
5,1,1,4,2,5,12,10,8,7,2,8.05,-8.26,41.9,w
4,2,2,3,2,6,11,6,8,7,2,9.41,-10.4,41.9,w
3,3,8,7,2,5,8,6,8,7,2,8.52,-12.3,44,w
4,4,8,7,4,6,7,5,8,7,2,11.4,-16.1,45.1,w
5,4,8,7,5,5,5,4,8,7,2,15.1,-16.3,44.3,w
5,5,11,7,5,5,5,4,8,8,2,2.36,-17.4,43.1,w
5,5,14,9,5,4,3,4,8,8,2,-1.82,-11.1,40.4,w
4,5,16,8,4,3,2,4,8,8,3,-2.99,-8.42,36.5,w
6,6,19,10,4,3,3,5,8,8,3,2.75,-3.4,35.8,w
6,5,21,15,4,3,5,5,8,8,3,6.82,-5.14,37.9,w
7,4,17,13,4,3,5,7,8,8,3,11.7,-3.61,37.1,w
5,5,18,16,3,3,8,10,8,8,3,13.6,-7.09,38.1,w
5,5,19,16,3,3,10,15,8,7,3,13.8,-6.41,38.7,w
5,4,18,16,3,3,13,22,8,7,3,10.8,-5.66,40.3,w
5,4,23,16,5,3,15,24,8,7,3,10,-6.82,41.8,w
5,9,32,21,7,5,16,29,8,7,4,11.9,-5.53,41.8,w
4,8,32,19,9,6,20,30,8,7,4,13.2,-7.99,40.6,w
3,8,35,18,9,7,20,31,8,7,4,13.2,-1.13,42.4,w
6,9,43,20,10,8,23,30,8,7,4,13.8,-5.27,40.5,w
6,9,43,23,10,8,29,34,8,7,4,10.7,-3.65,40.3,w
5,12,45,25,10,10,30,33,8,7,4,10.4,-6.66,40.8,w
5,12,54,29,11,9,34,36,8,7,4,8.91,-7.71,39.1,w
7,12,59,30,10,11,34,41,8,7,5,10.8,-10.5,40.6,w
7,9,52,25,11,14,37,36,8,7,5,11,-11,41.3,w
8,10,53,25,9,15,40,37,8,7,5,11.3,-11,41.4,w
9,11,48,25,9,19,44,39,8,7,5,10.8,-9.98,41.3,w
6,11,43,24,17,22,45,40,8,7,5,9.88,-11.5,40.9,w
